,Energy Type,HRM Building ID,billTimeFrame,End Date,Cost,Consumption,Consumption(kWh),Emission_consumption,Emission_CO2,Emission_SOx,Emission_PM,Emission_NOx,Emission_VOC,Emission_CO,Emission_NH3,GHG&CAC,Season
19063,Fuel Oil,BL735,0,12/16/2021,86.66,99,1089,0.00099,0.27126,0.000421542,9.90E-06,0.0002178,7.92E-06,5.94E-05,0,0.271976562,Winter
19064,Fuel Oil,BL735,3,12/19/2021,335.94,373.8,4111.8,0.003738,1.024212,0.00159164,3.74E-05,0.00082236,2.99E-05,0.00022428,0,1.026917564,Winter
19065,Fuel Oil,BL735,4,12/23/2021,499.24,555.5,6110.5,0.005555,1.52207,0.002365319,5.56E-05,0.0012221,4.44E-05,0.0003333,0,1.526090709,Winter
19066,Fuel Oil,BL735,3,12/26/2021,473.47,520.1,5721.1,0.005201,1.425074,0.002214586,5.20E-05,0.00114422,4.16E-05,0.00031206,0,1.428838484,Winter
19067,Fuel Oil,BL735,4,12/30/2021,468.37,514.5,5659.5,0.005145,1.40973,0.002190741,5.15E-05,0.0011319,4.12E-05,0.0003087,0,1.413453951,Winter
19068,Fuel Oil,BL376,27,5/9/2021,110.72,154.2,1696.2,0.001542,0.422508,0.000656584,1.54E-05,0.00033924,1.23E-05,9.25E-05,0,0.4236241,Spring
19069,Fuel Oil,BL376,28,6/6/2021,19.8,27.4,301.4,0.000274,0.075076,0.000116669,2.74E-06,6.03E-05,2.19E-06,1.64E-05,0,0.075274321,Summer
19070,Fuel Oil,BL376,161,11/14/2021,53.49,56.6,622.6,0.000566,0.155084,0.000241003,5.66E-06,0.00012452,4.53E-06,3.40E-05,0,0.155493671,Fall
19071,Fuel Oil,BL376,14,11/28/2021,70.53,76.8,844.8,0.000768,0.210432,0.000327014,7.68E-06,0.00016896,6.14E-06,4.61E-05,0,0.210987878,Fall
19072,Fuel Oil,BL376,14,12/12/2021,160.37,183.2,2015.2,0.001832,0.501968,0.000780066,1.83E-05,0.00040304,1.47E-05,0.00010992,0,0.503294002,Winter
19073,Fuel Oil,BL376,14,12/26/2021,210.38,231.1,2542.1,0.002311,0.633214,0.000984024,2.31E-05,0.00050842,1.85E-05,0.00013866,0,0.634886702,Winter
19074,Fuel Oil,BL179,28,5/5/2021,412.83,588.2,6470.2,0.005882,1.611668,0.002504556,5.88E-05,0.00129404,4.71E-05,0.00035292,0,1.615925392,Spring
19075,Fuel Oil,BL179,35,6/9/2021,253.12,350.2,3852.2,0.003502,0.959548,0.001491152,3.50E-05,0.00077044,2.80E-05,0.00021012,0,0.962082748,Summer
19076,Fuel Oil,BL179,133,10/20/2021,69.9,73.3,806.3,0.000733,0.200842,0.000312111,7.33E-06,0.00016126,5.86E-06,4.40E-05,0,0.201372545,Fall
19077,Fuel Oil,BL179,28,11/17/2021,366.78,388.1,4269.1,0.003881,1.063394,0.00165253,3.88E-05,0.00085382,3.10E-05,0.00023286,0,1.066203068,Fall
19078,Fuel Oil,BL179,15,12/2/2021,302.34,329.2,3621.2,0.003292,0.902008,0.001401734,3.29E-05,0.00072424,2.63E-05,0.00019752,0,0.90439075,Winter
19079,Fuel Oil,BL179,16,12/18/2021,435.98,485.1,5336.1,0.004851,1.329174,0.002065556,4.85E-05,0.00106722,3.88E-05,0.00029106,0,1.332685154,Winter
19080,Fuel Oil,BL927,7,4/16/2021,161.02,240,2640,0.0024,0.6576,0.00102192,2.40E-05,0.000528,1.92E-05,0.000144,0,0.65933712,Spring
19081,Fuel Oil,BL927,12,4/28/2021,293.5,422.2,4644.2,0.004222,1.156828,0.001797728,4.22E-05,0.00092884,3.38E-05,0.00025332,0,1.159883884,Spring
19082,Fuel Oil,BL927,14,5/12/2021,276.82,385.5,4240.5,0.003855,1.05627,0.001641459,3.86E-05,0.0008481,3.08E-05,0.0002313,0,1.059060249,Spring
19083,Fuel Oil,BL927,9,5/21/2021,107.04,146.6,1612.6,0.001466,0.401684,0.000624223,1.47E-05,0.00032252,1.17E-05,8.80E-05,0,0.402745091,Spring
19084,Fuel Oil,BL927,134,10/2/2021,0,0,0,0,0,0,0,0,0,0,0,0,Fall
19085,Fuel Oil,BL927,6,10/8/2021,171.35,192.6,2118.6,0.001926,0.527724,0.000820091,1.93E-05,0.00042372,1.54E-05,0.00011556,0,0.529118039,Fall
19086,Fuel Oil,BL927,21,10/29/2021,191.37,200.3,2203.3,0.002003,0.548822,0.000852877,2.00E-05,0.00044066,1.60E-05,0.00012018,0,0.550271771,Fall
19087,Fuel Oil,BL927,14,11/12/2021,347.21,371,4081,0.00371,1.01654,0.001579718,3.71E-05,0.0008162,2.97E-05,0.0002226,0,1.019225298,Fall
19088,Fuel Oil,BL927,7,11/19/2021,164.06,173.6,1909.6,0.001736,0.475664,0.000739189,1.74E-05,0.00038192,1.39E-05,0.00010416,0,0.476920517,Fall
19089,Fuel Oil,BL927,7,11/26/2021,230.13,249.3,2742.3,0.002493,0.683082,0.001061519,2.49E-05,0.00054846,1.99E-05,0.00014958,0,0.684886433,Fall
19090,Fuel Oil,BL927,7,12/3/2021,184.69,201.1,2212.1,0.002011,0.551014,0.000856284,2.01E-05,0.00044242,1.61E-05,0.00012066,0,0.552469562,Winter
19091,Fuel Oil,BL927,7,12/10/2021,531.01,618.3,6801.3,0.006183,1.694142,0.002632721,6.18E-05,0.00136026,4.95E-05,0.00037098,0,1.698617255,Winter
19092,Fuel Oil,BL927,7,12/17/2021,381.32,435.6,4791.6,0.004356,1.193544,0.001854785,4.36E-05,0.00095832,3.48E-05,0.00026136,0,1.196696873,Winter
19093,Fuel Oil,BL927,7,12/24/2021,382.05,425.1,4676.1,0.004251,1.164774,0.001810076,4.25E-05,0.00093522,3.40E-05,0.00025506,0,1.167850874,Winter
19094,Fuel Oil,BL927,7,12/31/2021,179.79,197.5,2172.5,0.001975,0.54115,0.000840955,1.98E-05,0.0004345,1.58E-05,0.0001185,0,0.542579505,Winter
19095,Fuel Oil,BL172,73,9/4/2021,466.99,582.7,6409.7,0.005827,1.596598,0.002481137,5.83E-05,0.00128194,4.66E-05,0.00034962,0,1.600815583,Fall
19096,Fuel Oil,BL172,28,10/16/2021,760.67,797.7,8774.7,0.007977,2.185698,0.003396607,7.98E-05,0.00175494,6.38E-05,0.00047862,0,2.191471753,Fall
19097,Fuel Oil,BL172,21,11/6/2021,536.44,573.2,6305.2,0.005732,1.570568,0.002440686,5.73E-05,0.00126104,4.59E-05,0.00034392,0,1.574716822,Fall
19098,Fuel Oil,BL172,21,11/27/2021,760.24,827.8,9105.8,0.008278,2.268172,0.003524772,8.28E-05,0.00182116,6.62E-05,0.00049668,0,2.274163616,Fall
19099,Fuel Oil,BL172,14,12/11/2021,568.12,649,7139,0.00649,1.77826,0.002763442,6.49E-05,0.0014278,5.19E-05,0.0003894,0,1.782957462,Winter
19100,Fuel Oil,BL172,15,12/26/2021,605.02,664.6,7310.6,0.006646,1.821004,0.002829867,6.65E-05,0.00146212,5.32E-05,0.00039876,0,1.825814375,Winter
19101,Fuel Oil,BL172,14,9/18/2021,0,0,0,0,0,0,0,0,0,0,0,0,Fall
19102,Electricity,BL459,27,1/27/2022,3950.49,35454,35454,35.454,7090.8,33.0892182,2.1414216,15.5749422,0.124089,2.2726014,0.017727,7144.002272,Winter
19103,Electricity,BL459,2,12/31/2021,285.39,2626,2626,2.626,525.2,2.4508458,0.1586104,1.1536018,0.009191,0.1683266,0.001313,529.1405756,Winter
19104,Electricity,BL459,27,1/27/2022,389.4,2637,2637,2.637,527.4,2.4611121,0.1592748,1.1584341,0.0092295,0.1690317,0.0013185,531.3570822,Winter
19105,Electricity,BL459,11,12/31/2021,158.02,1075,1075,1.075,215,1.0032975,0.06493,0.4722475,0.0037625,0.0689075,0.0005375,216.613145,Winter
19106,Electricity,BL409,29,1/29/2022,4166.79,36656,36656,36.656,7331.2,34.2110448,2.2140224,16.1029808,0.128296,2.3496496,0.018328,7386.205994,Winter
19107,Electricity,BL409,1,12/31/2021,140.21,1264,1264,1.264,252.8,1.1796912,0.0763456,0.5552752,0.004424,0.0810224,0.000632,254.6967584,Winter
19108,Electricity,BL773,32,2/1/2022,2628.87,24514,24514,24.514,4902.8,22.8789162,1.4806456,10.7690002,0.085799,1.5713474,0.012257,4939.585708,Winter
19109,Electricity,BL773,1,12/31/2021,80.02,766,766,0.766,153.2,0.7149078,0.0462664,0.3365038,0.002681,0.0491006,0.000383,154.3494596,Winter
19110,Electricity,BL296,7,1/7/2022,663.51,5992,5992,5.992,1198.4,5.5923336,0.3619168,2.6322856,0.020972,0.3840872,0.002996,1207.391595,Winter
19111,Electricity,BL296,23,12/31/2021,2125.96,19688,19688,19.688,3937.6,18.3748104,1.1891552,8.6489384,0.068908,1.2620008,0.009844,3967.143813,Winter
19112,Electricity,BL414,12,1/12/2022,195.89,1694,1694,1.694,338.8,1.5810102,0.1023176,0.7441742,0.005929,0.1085854,0.000847,341.3420164,Winter
19113,Electricity,BL414,22,12/31/2021,350.6,3106,3106,3.106,621.2,2.8988298,0.1876024,1.3644658,0.010871,0.1990946,0.001553,625.8608636,Winter
19114,Electricity,BL38,12,1/12/2022,1179.47,10419,10419,10.419,2083.8,9.7240527,0.6293076,4.5770667,0.0364665,0.6678579,0.0052095,2099.434751,Winter
19115,Electricity,BL38,22,12/31/2021,2109.8,19101,19101,19.101,3820.2,17.8269633,1.1537004,8.3910693,0.0668535,1.2243741,0.0095505,3848.862961,Winter
19116,Electricity,BL597,12,1/12/2022,537.19,4842,4842,4.842,968.4,4.5190386,0.2924568,2.1270906,0.016947,0.3103722,0.002421,975.6659052,Winter
19117,Electricity,BL597,22,12/31/2021,960.55,8878,8878,8.878,1775.6,8.2858374,0.5362312,3.9001054,0.031073,0.5690798,0.004439,1788.922327,Winter
19118,Electricity,BL245,17,1/17/2022,490.73,4368,4368,4.368,873.6,4.0766544,0.2638272,1.9188624,0.015288,0.2799888,0.002184,880.1546208,Winter
19119,Electricity,BL245,16,12/31/2021,450.67,4112,4112,4.112,822.4,3.8377296,0.2483648,1.8064016,0.014392,0.2635792,0.002056,828.5704672,Winter
19120,Electricity,BL567,12,1/12/2022,803.54,7369,7369,7.369,1473.8,6.8774877,0.4450876,3.2372017,0.0257915,0.4723529,0.0036845,1484.857921,Winter
19121,Electricity,BL567,22,12/31/2021,1436.08,13511,13511,13.511,2702.2,12.6098163,0.8160644,5.9353823,0.0472885,0.8660551,0.0067555,2722.474607,Winter
19122,Electricity,BL616,14,1/14/2022,809.02,7481,7481,7.481,1496.2,6.9820173,0.4518524,3.2864033,0.0261835,0.4795321,0.0037405,1507.425989,Winter
19123,Electricity,BL616,18,12/31/2021,1013.77,9619,9619,9.619,1923.8,8.9774127,0.5809876,4.2256267,0.0336665,0.6165779,0.0048095,1938.234271,Winter
19124,Electricity,BL834,20,1/31/2022,16741.2,152261,152261,152.261,30452.2,142.1051913,9.1965644,66.8882573,0.5329135,9.7599301,0.0761305,30680.68286,Winter
19125,Electricity,BL834,11,1/11/2022,9568.05,88040,88040,88.04,17608,82.167732,5.317616,38.675972,0.30814,5.643364,0.04402,17740.11282,Winter
19126,Electricity,BL834,31,12/31/2021,26282.32,248114,248114,248.114,49622.8,231.5647962,14.9860856,108.9964802,0.868399,15.9041074,0.124057,49995.11987,Winter
19127,Electricity,BL78630,29,1/29/2022,80.5,524,524,0.524,104.8,0.4890492,0.0316496,0.2301932,0.001834,0.0335884,0.000262,105.5863144,Winter
19128,Electricity,BL78630,29,1/29/2022,1810.12,16800,16800,16.8,3360,15.67944,1.01472,7.38024,0.0588,1.07688,0.0084,3385.21008,Winter
19129,Electricity,BL973,18,1/18/2022,709.42,5760,5760,5.76,1152,5.375808,0.347904,2.530368,0.02016,0.369216,0.00288,1160.643456,Winter
19130,Electricity,BL973,17,12/31/2021,655.07,5440,5440,5.44,1088,5.077152,0.328576,2.389792,0.01904,0.348704,0.00272,1096.163264,Winter
19131,Electricity,BL710,12,1/12/2022,561.97,5167,5167,5.167,1033.4,4.8223611,0.3120868,2.2698631,0.0180845,0.3312047,0.0025835,1041.1536,Winter
19132,Electricity,BL710,22,12/31/2021,1004.21,9473,9473,9.473,1894.6,8.8411509,0.5721692,4.1614889,0.0331555,0.6072193,0.0047365,1908.815184,Winter
19133,Electricity,BL688,31,1/31/2022,22025.81,205986,205986,205.986,41197.2,192.2467338,12.4415544,90.4896498,0.720951,13.2037026,0.102993,41506.30259,Winter
19134,Electricity,BL945,19,1/19/2022,9917.29,93000,93000,93,18600,86.7969,5.6172,40.8549,0.3255,5.9613,0.0465,18739.5558,Winter
19135,Electricity,BL907,27,1/27/2022,4330.38,37874,37874,37.874,7574.8,35.3478042,2.2875896,16.6380482,0.132559,2.4277234,0.018937,7631.633724,Winter
19136,Electricity,BL907,2,12/31/2021,313.09,2806,2806,2.806,561.2,2.6188398,0.1694824,1.2326758,0.009821,0.1798646,0.001403,565.4106836,Winter
19137,Electricity,BL687,18,1/18/2022,254.8,2098,2098,2.098,419.6,1.9580634,0.1267192,0.9216514,0.007343,0.1344818,0.001049,422.7482588,Winter
19138,Electricity,BL687,17,12/31/2021,235.27,1982,1982,1.982,396.4,1.8498006,0.1197128,0.8706926,0.006937,0.1270462,0.000991,399.3741892,Winter
19139,Electricity,BL100,24,1/24/2022,748.32,4615,4615,4.615,923,4.3071795,0.278746,2.0273695,0.0161525,0.2958215,0.0023075,929.925269,Winter
19140,Electricity,BL100,38,12/31/2021,1169.7,7307,7307,7.307,1461.4,6.8196231,0.4413428,3.2099651,0.0255745,0.4683787,0.0036535,1472.364884,Winter
19141,Electricity,BL450,13,1/13/2022,134.75,831,831,0.831,166.2,0.7755723,0.0501924,0.3650583,0.0029085,0.0532671,0.0004155,167.4469986,Winter
19142,Electricity,BL450,52,12/31/2021,532.11,3324,3324,3.324,664.8,3.1022892,0.2007696,1.4602332,0.011634,0.2130684,0.001662,669.7879944,Winter
19143,Electricity,BL124,24,1/24/2022,974.56,8805,8805,8.805,1761,8.2177065,0.531822,3.8680365,0.0308175,0.5644005,0.0044025,1774.212783,Winter
19144,Electricity,BL124,11,12/31/2021,435.49,4035,4035,4.035,807,3.7658655,0.243714,1.7725755,0.0141225,0.2586435,0.0020175,813.054921,Winter
19145,Electricity,BL918,26,1/31/2022,39295.73,357300,357300,357.3,71460,333.46809,21.58092,156.96189,1.25055,22.90293,0.17865,71996.16438,Winter
19146,Electricity,BL138092,18,1/18/2022,12215.72,105713,105713,105.713,21142.6,98.6619429,6.3850652,46.4397209,0.3699955,6.7762033,0.0528565,21301.23293,Winter
19147,Electricity,BL138092,16,12/31/2021,10600.02,93967,93967,93.967,18793.4,87.6994011,5.6756068,41.2797031,0.3288845,6.0232847,0.0469835,18934.40688,Winter
19148,Electricity,BL744,31,1/31/2022,2582.56,23965,23965,23.965,4793,22.3665345,1.447486,10.5278245,0.0838775,1.5361565,0.0119825,4828.961879,Winter
19149,Electricity,BL744,1,12/31/2021,81.17,773,773,0.773,154.6,0.7214409,0.0466892,0.3395789,0.0027055,0.0495493,0.0003865,155.7599638,Winter
19150,Electricity,BL395,11,1/11/2022,4015.59,37233,37233,37.233,7446.6,34.7495589,2.2488732,16.3564569,0.1303155,2.3866353,0.0186165,7502.47184,Winter
19151,Electricity,BL395,18,12/31/2021,6403.4,60927,60927,60.927,12185.4,56.8631691,3.6799908,26.7652311,0.2132445,3.9054207,0.0304635,12276.82706,Winter
19152,Electricity,BL975,31,1/31/2022,2381.55,21397,21397,21.397,4279.4,19.9698201,1.2923788,9.3997021,0.0748895,1.3715477,0.0106985,4311.508338,Winter
19153,Electricity,BL975,2,12/31/2021,149.81,1380,1380,1.38,276,1.287954,0.083352,0.606234,0.00483,0.088458,0.00069,278.070828,Winter
19154,Electricity,BL275,0,1/13/2022,90.62,607,607,0.607,121.4,0.5665131,0.0366628,0.2666551,0.0021245,0.0389087,0.0003035,122.3108642,Winter
19155,Electricity,BL275,13,1/13/2022,-90.62,-607,-607,-0.607,-121.4,-0.5665131,-0.0366628,-0.2666551,-0.0021245,-0.0389087,-0.0003035,-122.3108642,Winter
19156,Electricity,BL275,0,12/31/2021,117.84,793,793,0.793,158.6,0.7401069,0.0478972,0.3483649,0.0027755,0.0508313,0.0003965,159.7899758,Winter
19157,Electricity,BL275,17,12/31/2021,-117.84,-793,-793,-0.793,-158.6,-0.7401069,-0.0478972,-0.3483649,-0.0027755,-0.0508313,-0.0003965,-159.7899758,Winter
19158,Electricity,BL103507,17,1/17/2022,522.09,4739,4739,4.739,947.8,4.4229087,0.2862356,2.0818427,0.0165865,0.3037699,0.0023695,954.9113434,Winter
19159,Electricity,BL103507,16,12/31/2021,479.17,4461,4461,4.461,892.2,4.1634513,0.2694444,1.9597173,0.0156135,0.2859501,0.0022305,898.8941766,Winter
19160,Electricity,BL103507,13,1/13/2022,13304.44,118510,118510,118.51,23702,110.605383,7.158004,52.061443,0.414785,7.596491,0.059255,23879.83611,Winter
19161,Electricity,BL103507,18,12/31/2021,17970.25,164090,164090,164.09,32818,153.145197,9.911036,72.084737,0.574315,10.518169,0.082045,33064.23345,Winter
19162,Electricity,BL89,10,1/10/2022,8486.61,78000,78000,78,15600,72.7974,4.7112,34.2654,0.273,4.9998,0.039,15717.0468,Winter
19163,Electricity,BL89,21,12/31/2021,17371.43,163800,163800,163.8,32760,152.87454,9.89352,71.95734,0.5733,10.49958,0.0819,33005.79828,Winter
19164,Electricity,BL686,14,1/14/2022,1697.27,16373,16373,16.373,3274.6,15.2809209,0.9889292,7.1926589,0.0573055,1.0495093,0.0081865,3299.169324,Winter
19165,Electricity,BL686,18,12/31/2021,2124.34,21051,21051,21.051,4210.2,19.6468983,1.2714804,9.2477043,0.0736785,1.3493691,0.0105255,4241.789131,Winter
19166,Electricity,BL172,18,1/18/2022,4978.98,30706,30706,30.706,6141.2,28.6579098,1.8546424,13.4891458,0.107471,1.9682546,0.015353,6187.277424,Winter
19167,Electricity,BL172,16,12/31/2021,4369.22,27294,27294,27.294,5458.8,25.4734902,1.6485576,11.9902542,0.095529,1.7495454,0.013647,5499.757376,Winter
19168,Electricity,BL228,11,1/11/2022,1846.74,16714,16714,16.714,3342.8,15.5991762,1.0095256,7.3424602,0.058499,1.0713674,0.008357,3367.881028,Winter
19169,Electricity,BL228,23,12/31/2021,3765.13,34946,34946,34.946,6989.2,32.6151018,2.1107384,15.3517778,0.122311,2.2400386,0.017473,7041.639968,Winter
19170,Electricity,BL828,27,1/27/2022,14461.24,125690,125690,125.69,25138,117.306477,7.591676,55.215617,0.439915,8.056729,0.062845,25326.61041,Winter
19171,Electricity,BL828,2,12/31/2021,1045.57,9310,9310,9.31,1862,8.689023,0.562324,4.089883,0.032585,0.596771,0.004655,1875.970586,Winter
19172,Electricity,BL279,12,1/12/2022,778.46,7215,7215,7.215,1443,6.7337595,0.435786,3.1695495,0.0252525,0.4624815,0.0036075,1453.826829,Winter
19173,Electricity,BL279,24,12/31/2021,1517.2,14430,14430,14.43,2886,13.467519,0.871572,6.339099,0.050505,0.924963,0.007215,2907.653658,Winter
19174,Electricity,BL804,11,1/11/2022,828.25,7609,7609,7.609,1521.8,7.1014797,0.4595836,3.3426337,0.0266315,0.4877369,0.0038045,1533.218065,Winter
19175,Electricity,BL804,23,12/31/2021,1688.14,15911,15911,15.911,3182.2,14.8497363,0.9610244,6.9897023,0.0556885,1.0198951,0.0079555,3206.076047,Winter
19176,Electricity,BL718,13,1/13/2022,223.71,1745,1745,1.745,349,1.6286085,0.105398,0.7665785,0.0061075,0.1118545,0.0008725,351.618547,Winter
19177,Electricity,BL718,18,12/31/2021,302.96,2415,2415,2.415,483,2.2539195,0.145866,1.0609095,0.0084525,0.1548015,0.0012075,486.623949,Winter
19178,Electricity,BL220,10,1/10/2022,949.08,8706,8706,8.706,1741.2,8.1253098,0.5258424,3.8245458,0.030471,0.5580546,0.004353,1754.264224,Winter
19179,Electricity,BL220,24,12/31/2021,2220.26,20894,20894,20.894,4178.8,19.5003702,1.2619976,9.1787342,0.073129,1.3393054,0.010447,4210.153536,Winter
19180,Electricity,BL530,31,1/31/2022,3651.02,33712,33712,33.712,6742.4,31.4634096,2.0362048,14.8096816,0.117992,2.1609392,0.016856,6792.988227,Winter
19181,Electricity,BL530,1,12/31/2021,114.85,1088,1088,1.088,217.6,1.0154304,0.0657152,0.4779584,0.003808,0.0697408,0.000544,219.2326528,Winter
19182,Electricity,BL735,27,1/27/2022,206.51,1806,1806,1.806,361.2,1.6855398,0.1090824,0.7933758,0.006321,0.1157646,0.000903,363.9100836,Winter
19183,Electricity,BL735,2,12/31/2021,14.94,134,134,0.134,26.8,0.1250622,0.0080936,0.0588662,0.000469,0.0085894,6.70E-05,27.0010804,Winter
19184,Electricity,BL280,27,1/27/2022,882.59,7872,7872,7.872,1574.4,7.3469376,0.4754688,3.4581696,0.027552,0.5045952,0.003936,1586.212723,Winter
19185,Electricity,BL280,8,12/31/2021,255.07,2332,2332,2.332,466.4,2.1764556,0.1408528,1.0244476,0.008162,0.1494812,0.001166,469.8993992,Winter
19186,Electricity,BL500,28,1/28/2022,399.06,3323,3323,3.323,664.6,3.1013559,0.2007092,1.4597939,0.0116305,0.2130043,0.0016615,669.5864938,Winter
19187,Electricity,BL500,2,12/31/2021,27.83,237,237,0.237,47.4,0.2211921,0.0143148,0.1041141,0.0008295,0.0151917,0.0001185,47.7556422,Winter
19188,Electricity,BL265,12,1/12/2022,309.87,1911,1911,1.911,382.2,1.7835363,0.1154244,0.8395023,0.0066885,0.1224951,0.0009555,385.0676466,Winter
19189,Electricity,BL265,56,12/31/2021,1427.43,8917,8917,8.917,1783.4,8.3222361,0.5385868,3.9172381,0.0312095,0.5715797,0.0044585,1796.78085,Winter
19190,Electricity,BL106,31,1/31/2022,525.35,4534,4534,4.534,906.8,4.2315822,0.2738536,1.9917862,0.015869,0.2906294,0.002267,913.6037204,Winter
19191,Electricity,BL106,1,12/31/2021,16.52,146,146,0.146,29.2,0.1362618,0.0088184,0.0641378,0.000511,0.0093586,7.30E-05,29.4190876,Winter
19192,Electricity,BL55,27,1/27/2022,2318.64,20110,20110,20.11,4022,18.768663,1.214644,8.834323,0.070385,1.289051,0.010055,4052.177066,Winter
19193,Electricity,BL55,2,12/31/2021,167.67,1490,1490,1.49,298,1.390617,0.089996,0.654557,0.005215,0.095509,0.000745,300.235894,Winter
19194,Electricity,BL589,28,1/28/2022,456.99,3680,3680,3.68,736,3.434544,0.222272,1.616624,0.01288,0.235888,0.00184,741.522208,Winter
19195,Electricity,BL589,2,12/31/2021,31.95,263,263,0.263,52.6,0.2454579,0.0158852,0.1155359,0.0009205,0.0168583,0.0001315,52.9946578,Winter
19196,Electricity,BL83,27,1/27/2022,347.75,2351,2351,2.351,470.2,2.1941883,0.1420004,1.0327943,0.0082285,0.1506991,0.0011755,473.7279106,Winter
19197,Electricity,BL83,7,12/31/2021,89.67,609,609,0.609,121.8,0.5683797,0.0367836,0.2675337,0.0021315,0.0390369,0.0003045,122.7138654,Winter
19198,Electricity,BL376,32,2/1/2022,400.19,2468,2468,2.468,493.6,2.3033844,0.1490672,1.0841924,0.008638,0.1581988,0.001234,497.3034808,Winter
19199,Electricity,BL376,30,12/31/2021,370.43,2314,2314,2.314,462.8,2.1596562,0.1397656,1.0165402,0.008099,0.1483274,0.001157,466.2723884,Winter
19200,Electricity,BL243,10,1/10/2022,1142.56,9529,9529,9.529,1905.8,8.8934157,0.5755516,4.1860897,0.0333515,0.6108089,0.0047645,1920.099217,Winter
19201,Electricity,BL243,24,12/31/2021,2679.35,22871,22871,22.871,4574.2,21.3455043,1.3814084,10.0472303,0.0800485,1.4660311,0.0114355,4608.520223,Winter
19202,Electricity,BL243,10,1/10/2022,340.9,3120,3120,3.12,624,2.911896,0.188448,1.370616,0.01092,0.199992,0.00156,628.681872,Winter
19203,Electricity,BL243,24,12/31/2021,797.61,7489,7489,7.489,1497.8,6.9894837,0.4523356,3.2899177,0.0262115,0.4800449,0.0037445,1509.037993,Winter
19204,Electricity,BL88426,11,1/11/2022,3305.56,29287,29287,29.287,5857.4,27.3335571,1.7689348,12.8657791,0.1025045,1.8772967,0.0146435,5901.348072,Winter
19205,Electricity,BL88426,21,12/31/2021,6157,55913,55913,55.913,11182.6,52.1836029,3.3771452,24.5625809,0.1956955,3.5840233,0.0279565,11266.50305,Winter
19206,Electricity,BL448,29,1/29/2022,3336.66,29696,29696,29.696,5939.2,27.7152768,1.7936384,13.0454528,0.103936,1.9035136,0.014848,5983.761818,Winter
19207,Electricity,BL448,1,12/31/2021,112.23,1024,1024,1.024,204.8,0.9556992,0.0618496,0.4498432,0.003584,0.0656384,0.000512,206.3366144,Winter
19208,Electricity,BL448,29,1/29/2022,13661.53,123540,123540,123.54,24708,115.299882,7.461816,54.271122,0.43239,7.918914,0.06177,24893.38412,Winter
19209,Electricity,BL448,1,12/31/2021,459.36,4260,4260,4.26,852,3.975858,0.257304,1.871418,0.01491,0.273066,0.00213,858.392556,Winter
19210,Electricity,BL756,31,1/31/2022,7514.54,67488,67488,67.488,13497.6,62.9865504,4.0762752,29.6474784,0.236208,4.3259808,0.033744,13598.87249,Winter
19211,Electricity,BL820,10,1/10/2022,1589.51,14153,14153,14.153,2830.6,13.2089949,0.8548412,6.2174129,0.0495355,0.9072073,0.0070765,2851.837992,Winter
19212,Electricity,BL820,24,12/31/2021,3721.41,33967,33967,33.967,6793.4,31.7014011,2.0516068,14.9217031,0.1188845,2.1772847,0.0169835,6844.37088,Winter
19213,Electricity,BL406,31,1/31/2022,7134.44,66391,66391,66.391,13278.2,61.9627203,4.0100164,29.1655663,0.2323685,4.2556631,0.0331955,13377.82633,Winter
19214,Electricity,BL406,19,1/19/2022,65.25,431,431,0.431,86.2,0.4022523,0.0260324,0.1893383,0.0015085,0.0276271,0.0002155,86.8467586,Winter
19215,Electricity,BL406,15,12/31/2021,51.39,341,341,0.341,68.2,0.3182553,0.0205964,0.1498013,0.0011935,0.0218581,0.0001705,68.7117046,Winter
19216,Electricity,BL23,28,1/28/2022,926.35,8342,8342,8.342,1668.4,7.7855886,0.5038568,3.6646406,0.029197,0.5347222,0.004171,1680.918005,Winter
19217,Electricity,BL23,1,12/31/2021,32.26,298,298,0.298,59.6,0.2781234,0.0179992,0.1309114,0.001043,0.0191018,0.000149,60.0471788,Winter
19218,Electricity,BL23,28,1/28/2022,2840.53,25644,25644,25.644,5128.8,23.9335452,1.5488976,11.2654092,0.089754,1.6437804,0.012822,5167.281386,Winter
19219,Electricity,BL23,1,12/31/2021,98.95,916,916,0.916,183.2,0.8549028,0.0553264,0.4023988,0.003206,0.0587156,0.000458,184.5745496,Winter
19220,Electricity,BL18,13,1/13/2022,3490.92,30697,30697,30.697,6139.4,28.6495101,1.8540988,13.4851921,0.1074395,1.9676777,0.0153485,6185.463918,Winter
19221,Electricity,BL18,18,12/31/2021,4716.67,42503,42503,42.503,8500.6,39.6680499,2.5671812,18.6715679,0.1487605,2.7244423,0.0212515,8564.380002,Winter
